date_id,full_date,year,year_week,year_day,fiscal_year,fiscal_qtr,month,month_name,week_day,day_name
20180329,2018-03-29,2018,12,29,2018,1,3,March,4,Thursday
20180330,2018-03-30,2018,12,30,2018,1,3,March,5,Friday
20180331,2018-03-31,2018,12,31,2018,1,3,March,6,Saturday
20180401,2018-04-01,2018,13,1,2018,2,4,April,0,Sunday
20180402,2018-04-02,2018,13,2,2018,2,4,April,1,Monday
20180403,2018-04-03,2018,13,3,2018,2,4,April,2,Tuesday
20180404,2018-04-04,2018,13,4,2018,2,4,April,3,Wednesday
20180405,2018-04-05,2018,13,5,2018,2,4,April,4,Thursday
20180406,2018-04-06,2018,13,6,2018,2,4,April,5,Friday
20180407,2018-04-07,2018,13,7,2018,2,4,April,6,Saturday
20180408,2018-04-08,2018,14,8,2018,2,4,April,0,Sunday
20180409,2018-04-09,2018,14,9,2018,2,4,April,1,Monday
20180410,2018-04-10,2018,14,10,2018,2,4,April,2,Tuesday
20180411,2018-04-11,2018,14,11,2018,2,4,April,3,Wednesday
20180412,2018-04-12,2018,14,12,2018,2,4,April,4,Thursday
20180413,2018-04-13,2018,14,13,2018,2,4,April,5,Friday
20180414,2018-04-14,2018,14,14,2018,2,4,April,6,Saturday
20180415,2018-04-15,2018,15,15,2018,2,4,April,0,Sunday
20180416,2018-04-16,2018,15,16,2018,2,4,April,1,Monday
20180417,2018-04-17,2018,15,17,2018,2,4,April,2,Tuesday
20180418,2018-04-18,2018,15,18,2018,2,4,April,3,Wednesday
20180419,2018-04-19,2018,15,19,2018,2,4,April,4,Thursday
20180420,2018-04-20,2018,15,20,2018,2,4,April,5,Friday
20180421,2018-04-21,2018,15,21,2018,2,4,April,6,Saturday
20180422,2018-04-22,2018,16,22,2018,2,4,April,0,Sunday
20180423,2018-04-23,2018,16,23,2018,2,4,April,1,Monday
20180424,2018-04-24,2018,16,24,2018,2,4,April,2,Tuesday
20180425,2018-04-25,2018,16,25,2018,2,4,April,3,Wednesday
20180426,2018-04-26,2018,16,26,2018,2,4,April,4,Thursday
20180427,2018-04-27,2018,16,27,2018,2,4,April,5,Friday
20180428,2018-04-28,2018,16,28,2018,2,4,April,6,Saturday
20180429,2018-04-29,2018,17,29,2018,2,4,April,0,Sunday
20180430,2018-04-30,2018,17,30,2018,2,4,April,1,Monday
20180501,2018-05-01,2018,17,1,2018,2,5,May,2,Tuesday
20180502,2018-05-02,2018,17,2,2018,2,5,May,3,Wednesday
20180503,2018-05-03,2018,17,3,2018,2,5,May,4,Thursday
20180504,2018-05-04,2018,17,4,2018,2,5,May,5,Friday
20180505,2018-05-05,2018,17,5,2018,2,5,May,6,Saturday
20180506,2018-05-06,2018,18,6,2018,2,5,May,0,Sunday
20180507,2018-05-07,2018,18,7,2018,2,5,May,1,Monday
20180508,2018-05-08,2018,18,8,2018,2,5,May,2,Tuesday
20180509,2018-05-09,2018,18,9,2018,2,5,May,3,Wednesday
20180510,2018-05-10,2018,18,10,2018,2,5,May,4,Thursday
20180511,2018-05-11,2018,18,11,2018,2,5,May,5,Friday
20180512,2018-05-12,2018,18,12,2018,2,5,May,6,Saturday
20180513,2018-05-13,2018,19,13,2018,2,5,May,0,Sunday
20180514,2018-05-14,2018,19,14,2018,2,5,May,1,Monday
20180515,2018-05-15,2018,19,15,2018,2,5,May,2,Tuesday
20180516,2018-05-16,2018,19,16,2018,2,5,May,3,Wednesday
20180517,2018-05-17,2018,19,17,2018,2,5,May,4,Thursday
20180518,2018-05-18,2018,19,18,2018,2,5,May,5,Friday
20180519,2018-05-19,2018,19,19,2018,2,5,May,6,Saturday
20180520,2018-05-20,2018,20,20,2018,2,5,May,0,Sunday
20180521,2018-05-21,2018,20,21,2018,2,5,May,1,Monday
20180522,2018-05-22,2018,20,22,2018,2,5,May,2,Tuesday
20180523,2018-05-23,2018,20,23,2018,2,5,May,3,Wednesday
20180524,2018-05-24,2018,20,24,2018,2,5,May,4,Thursday
20180525,2018-05-25,2018,20,25,2018,2,5,May,5,Friday
20180526,2018-05-26,2018,20,26,2018,2,5,May,6,Saturday
20180527,2018-05-27,2018,21,27,2018,2,5,May,0,Sunday
20180528,2018-05-28,2018,21,28,2018,2,5,May,1,Monday
20180529,2018-05-29,2018,21,29,2018,2,5,May,2,Tuesday
20180530,2018-05-30,2018,21,30,2018,2,5,May,3,Wednesday
20180531,2018-05-31,2018,21,31,2018,2,5,May,4,Thursday
20180601,2018-06-01,2018,21,1,2018,2,6,June,5,Friday
20180602,2018-06-02,2018,21,2,2018,2,6,June,6,Saturday
20180603,2018-06-03,2018,22,3,2018,2,6,June,0,Sunday
20180604,2018-06-04,2018,22,4,2018,2,6,June,1,Monday
20180605,2018-06-05,2018,22,5,2018,2,6,June,2,Tuesday
20180606,2018-06-06,2018,22,6,2018,2,6,June,3,Wednesday
20180607,2018-06-07,2018,22,7,2018,2,6,June,4,Thursday
20180608,2018-06-08,2018,22,8,2018,2,6,June,5,Friday
20180609,2018-06-09,2018,22,9,2018,2,6,June,6,Saturday
20180610,2018-06-10,2018,23,10,2018,2,6,June,0,Sunday
20180611,2018-06-11,2018,23,11,2018,2,6,June,1,Monday
20180612,2018-06-12,2018,23,12,2018,2,6,June,2,Tuesday
20180613,2018-06-13,2018,23,13,2018,2,6,June,3,Wednesday
20180614,2018-06-14,2018,23,14,2018,2,6,June,4,Thursday
20180615,2018-06-15,2018,23,15,2018,2,6,June,5,Friday
20180616,2018-06-16,2018,23,16,2018,2,6,June,6,Saturday
20180617,2018-06-17,2018,24,17,2018,2,6,June,0,Sunday
20180618,2018-06-18,2018,24,18,2018,2,6,June,1,Monday
20180619,2018-06-19,2018,24,19,2018,2,6,June,2,Tuesday
20180620,2018-06-20,2018,24,20,2018,2,6,June,3,Wednesday
20180621,2018-06-21,2018,24,21,2018,2,6,June,4,Thursday
20180622,2018-06-22,2018,24,22,2018,2,6,June,5,Friday
20180623,2018-06-23,2018,24,23,2018,2,6,June,6,Saturday
20180624,2018-06-24,2018,25,24,2018,2,6,June,0,Sunday
20180625,2018-06-25,2018,25,25,2018,2,6,June,1,Monday
20180626,2018-06-26,2018,25,26,2018,2,6,June,2,Tuesday
20180627,2018-06-27,2018,25,27,2018,2,6,June,3,Wednesday
20180628,2018-06-28,2018,25,28,2018,2,6,June,4,Thursday
20180629,2018-06-29,2018,25,29,2018,2,6,June,5,Friday
20180630,2018-06-30,2018,25,30,2018,2,6,June,6,Saturday
20180701,2018-07-01,2018,26,1,2018,3,7,July,0,Sunday
20180702,2018-07-02,2018,26,2,2018,3,7,July,1,Monday
20180703,2018-07-03,2018,26,3,2018,3,7,July,2,Tuesday
20180704,2018-07-04,2018,26,4,2018,3,7,July,3,Wednesday
20180705,2018-07-05,2018,26,5,2018,3,7,July,4,Thursday
20180706,2018-07-06,2018,26,6,2018,3,7,July,5,Friday
20180707,2018-07-07,2018,26,7,2018,3,7,July,6,Saturday
20180708,2018-07-08,2018,27,8,2018,3,7,July,0,Sunday
20180709,2018-07-09,2018,27,9,2018,3,7,July,1,Monday
20180710,2018-07-10,2018,27,10,2018,3,7,July,2,Tuesday
20180711,2018-07-11,2018,27,11,2018,3,7,July,3,Wednesday
20180712,2018-07-12,2018,27,12,2018,3,7,July,4,Thursday
20180713,2018-07-13,2018,27,13,2018,3,7,July,5,Friday
20180714,2018-07-14,2018,27,14,2018,3,7,July,6,Saturday
20180715,2018-07-15,2018,28,15,2018,3,7,July,0,Sunday
20180716,2018-07-16,2018,28,16,2018,3,7,July,1,Monday
20180717,2018-07-17,2018,28,17,2018,3,7,July,2,Tuesday
20180718,2018-07-18,2018,28,18,2018,3,7,July,3,Wednesday
20180719,2018-07-19,2018,28,19,2018,3,7,July,4,Thursday
20180720,2018-07-20,2018,28,20,2018,3,7,July,5,Friday
20180721,2018-07-21,2018,28,21,2018,3,7,July,6,Saturday
20180722,2018-07-22,2018,29,22,2018,3,7,July,0,Sunday
20180723,2018-07-23,2018,29,23,2018,3,7,July,1,Monday
20180724,2018-07-24,2018,29,24,2018,3,7,July,2,Tuesday
20180725,2018-07-25,2018,29,25,2018,3,7,July,3,Wednesday
20180726,2018-07-26,2018,29,26,2018,3,7,July,4,Thursday
20180727,2018-07-27,2018,29,27,2018,3,7,July,5,Friday
20180728,2018-07-28,2018,29,28,2018,3,7,July,6,Saturday
20180729,2018-07-29,2018,30,29,2018,3,7,July,0,Sunday
20180730,2018-07-30,2018,30,30,2018,3,7,July,1,Monday
20180731,2018-07-31,2018,30,31,2018,3,7,July,2,Tuesday
20180801,2018-08-01,2018,30,1,2018,3,8,August,3,Wednesday
20180802,2018-08-02,2018,30,2,2018,3,8,August,4,Thursday
20180803,2018-08-03,2018,30,3,2018,3,8,August,5,Friday
20180804,2018-08-04,2018,30,4,2018,3,8,August,6,Saturday
20180805,2018-08-05,2018,31,5,2018,3,8,August,0,Sunday
20180806,2018-08-06,2018,31,6,2018,3,8,August,1,Monday
20180807,2018-08-07,2018,31,7,2018,3,8,August,2,Tuesday
20180808,2018-08-08,2018,31,8,2018,3,8,August,3,Wednesday
20180809,2018-08-09,2018,31,9,2018,3,8,August,4,Thursday
20180810,2018-08-10,2018,31,10,2018,3,8,August,5,Friday
20180811,2018-08-11,2018,31,11,2018,3,8,August,6,Saturday
20180812,2018-08-12,2018,32,12,2018,3,8,August,0,Sunday
20180813,2018-08-13,2018,32,13,2018,3,8,August,1,Monday
20180814,2018-08-14,2018,32,14,2018,3,8,August,2,Tuesday
20180815,2018-08-15,2018,32,15,2018,3,8,August,3,Wednesday
20180816,2018-08-16,2018,32,16,2018,3,8,August,4,Thursday
20180817,2018-08-17,2018,32,17,2018,3,8,August,5,Friday
20180818,2018-08-18,2018,32,18,2018,3,8,August,6,Saturday
20180819,2018-08-19,2018,33,19,2018,3,8,August,0,Sunday
20180820,2018-08-20,2018,33,20,2018,3,8,August,1,Monday
20180821,2018-08-21,2018,33,21,2018,3,8,August,2,Tuesday
20180822,2018-08-22,2018,33,22,2018,3,8,August,3,Wednesday
20180823,2018-08-23,2018,33,23,2018,3,8,August,4,Thursday
20180824,2018-08-24,2018,33,24,2018,3,8,August,5,Friday
20180825,2018-08-25,2018,33,25,2018,3,8,August,6,Saturday
20180826,2018-08-26,2018,34,26,2018,3,8,August,0,Sunday
20180827,2018-08-27,2018,34,27,2018,3,8,August,1,Monday
20180828,2018-08-28,2018,34,28,2018,3,8,August,2,Tuesday
20180829,2018-08-29,2018,34,29,2018,3,8,August,3,Wednesday
20180830,2018-08-30,2018,34,30,2018,3,8,August,4,Thursday
20180831,2018-08-31,2018,34,31,2018,3,8,August,5,Friday
20180901,2018-09-01,2018,34,1,2018,3,9,September,6,Saturday
20180902,2018-09-02,2018,35,2,2018,3,9,September,0,Sunday
20180903,2018-09-03,2018,35,3,2018,3,9,September,1,Monday
20180904,2018-09-04,2018,35,4,2018,3,9,September,2,Tuesday
20180905,2018-09-05,2018,35,5,2018,3,9,September,3,Wednesday
20180906,2018-09-06,2018,35,6,2018,3,9,September,4,Thursday
20180907,2018-09-07,2018,35,7,2018,3,9,September,5,Friday
20180908,2018-09-08,2018,35,8,2018,3,9,September,6,Saturday
20180909,2018-09-09,2018,36,9,2018,3,9,September,0,Sunday
20180910,2018-09-10,2018,36,10,2018,3,9,September,1,Monday
20180911,2018-09-11,2018,36,11,2018,3,9,September,2,Tuesday
20180912,2018-09-12,2018,36,12,2018,3,9,September,3,Wednesday
20180913,2018-09-13,2018,36,13,2018,3,9,September,4,Thursday
20180914,2018-09-14,2018,36,14,2018,3,9,September,5,Friday
20180915,2018-09-15,2018,36,15,2018,3,9,September,6,Saturday
20180916,2018-09-16,2018,37,16,2018,3,9,September,0,Sunday
20180917,2018-09-17,2018,37,17,2018,3,9,September,1,Monday
20180918,2018-09-18,2018,37,18,2018,3,9,September,2,Tuesday
20180919,2018-09-19,2018,37,19,2018,3,9,September,3,Wednesday
20180920,2018-09-20,2018,37,20,2018,3,9,September,4,Thursday
20180921,2018-09-21,2018,37,21,2018,3,9,September,5,Friday
20180922,2018-09-22,2018,37,22,2018,3,9,September,6,Saturday
20180923,2018-09-23,2018,38,23,2018,3,9,September,0,Sunday
20180924,2018-09-24,2018,38,24,2018,3,9,September,1,Monday
20180925,2018-09-25,2018,38,25,2018,3,9,September,2,Tuesday
20180926,2018-09-26,2018,38,26,2018,3,9,September,3,Wednesday
20180927,2018-09-27,2018,38,27,2018,3,9,September,4,Thursday
20180928,2018-09-28,2018,38,28,2018,3,9,September,5,Friday
20180929,2018-09-29,2018,38,29,2018,3,9,September,6,Saturday
20180930,2018-09-30,2018,39,30,2018,3,9,September,0,Sunday
20181001,2018-10-01,2018,39,1,2018,4,10,October,1,Monday
20181002,2018-10-02,2018,39,2,2018,4,10,October,2,Tuesday
20181003,2018-10-03,2018,39,3,2018,4,10,October,3,Wednesday
20181004,2018-10-04,2018,39,4,2018,4,10,October,4,Thursday
20181005,2018-10-05,2018,39,5,2018,4,10,October,5,Friday
20181006,2018-10-06,2018,39,6,2018,4,10,October,6,Saturday
20181007,2018-10-07,2018,40,7,2018,4,10,October,0,Sunday
20181008,2018-10-08,2018,40,8,2018,4,10,October,1,Monday
20181009,2018-10-09,2018,40,9,2018,4,10,October,2,Tuesday
20181010,2018-10-10,2018,40,10,2018,4,10,October,3,Wednesday
20181011,2018-10-11,2018,40,11,2018,4,10,October,4,Thursday
20181012,2018-10-12,2018,40,12,2018,4,10,October,5,Friday
20181013,2018-10-13,2018,40,13,2018,4,10,October,6,Saturday
20181014,2018-10-14,2018,41,14,2018,4,10,October,0,Sunday
20181015,2018-10-15,2018,41,15,2018,4,10,October,1,Monday
20181016,2018-10-16,2018,41,16,2018,4,10,October,2,Tuesday
20181017,2018-10-17,2018,41,17,2018,4,10,October,3,Wednesday
20181018,2018-10-18,2018,41,18,2018,4,10,October,4,Thursday
20181019,2018-10-19,2018,41,19,2018,4,10,October,5,Friday
20181020,2018-10-20,2018,41,20,2018,4,10,October,6,Saturday
20181021,2018-10-21,2018,42,21,2018,4,10,October,0,Sunday
20181022,2018-10-22,2018,42,22,2018,4,10,October,1,Monday
20181023,2018-10-23,2018,42,23,2018,4,10,October,2,Tuesday
20181024,2018-10-24,2018,42,24,2018,4,10,October,3,Wednesday
20181025,2018-10-25,2018,42,25,2018,4,10,October,4,Thursday
20181026,2018-10-26,2018,42,26,2018,4,10,October,5,Friday
20181027,2018-10-27,2018,42,27,2018,4,10,October,6,Saturday
20181028,2018-10-28,2018,43,28,2018,4,10,October,0,Sunday
20181029,2018-10-29,2018,43,29,2018,4,10,October,1,Monday
20181030,2018-10-30,2018,43,30,2018,4,10,October,2,Tuesday
20181031,2018-10-31,2018,43,31,2018,4,10,October,3,Wednesday
20181101,2018-11-01,2018,43,1,2018,4,11,November,4,Thursday
20181102,2018-11-02,2018,43,2,2018,4,11,November,5,Friday
20181103,2018-11-03,2018,43,3,2018,4,11,November,6,Saturday
20181104,2018-11-04,2018,44,4,2018,4,11,November,0,Sunday
20181105,2018-11-05,2018,44,5,2018,4,11,November,1,Monday
20181106,2018-11-06,2018,44,6,2018,4,11,November,2,Tuesday
20181107,2018-11-07,2018,44,7,2018,4,11,November,3,Wednesday
20181108,2018-11-08,2018,44,8,2018,4,11,November,4,Thursday
20181109,2018-11-09,2018,44,9,2018,4,11,November,5,Friday
20181110,2018-11-10,2018,44,10,2018,4,11,November,6,Saturday
20181111,2018-11-11,2018,45,11,2018,4,11,November,0,Sunday
20181112,2018-11-12,2018,45,12,2018,4,11,November,1,Monday
20181113,2018-11-13,2018,45,13,2018,4,11,November,2,Tuesday
20181114,2018-11-14,2018,45,14,2018,4,11,November,3,Wednesday
20181115,2018-11-15,2018,45,15,2018,4,11,November,4,Thursday
20181116,2018-11-16,2018,45,16,2018,4,11,November,5,Friday
20181117,2018-11-17,2018,45,17,2018,4,11,November,6,Saturday
20181118,2018-11-18,2018,46,18,2018,4,11,November,0,Sunday
20181119,2018-11-19,2018,46,19,2018,4,11,November,1,Monday
20181120,2018-11-20,2018,46,20,2018,4,11,November,2,Tuesday
20181121,2018-11-21,2018,46,21,2018,4,11,November,3,Wednesday
20181122,2018-11-22,2018,46,22,2018,4,11,November,4,Thursday
20181123,2018-11-23,2018,46,23,2018,4,11,November,5,Friday
20181124,2018-11-24,2018,46,24,2018,4,11,November,6,Saturday
20181125,2018-11-25,2018,47,25,2018,4,11,November,0,Sunday
20181126,2018-11-26,2018,47,26,2018,4,11,November,1,Monday
20181127,2018-11-27,2018,47,27,2018,4,11,November,2,Tuesday
20181128,2018-11-28,2018,47,28,2018,4,11,November,3,Wednesday
20181129,2018-11-29,2018,47,29,2018,4,11,November,4,Thursday
20181130,2018-11-30,2018,47,30,2018,4,11,November,5,Friday
20181201,2018-12-01,2018,47,1,2018,4,12,December,6,Saturday
20181202,2018-12-02,2018,48,2,2018,4,12,December,0,Sunday
20181203,2018-12-03,2018,48,3,2018,4,12,December,1,Monday
20181204,2018-12-04,2018,48,4,2018,4,12,December,2,Tuesday
20181205,2018-12-05,2018,48,5,2018,4,12,December,3,Wednesday
20181206,2018-12-06,2018,48,6,2018,4,12,December,4,Thursday
20181207,2018-12-07,2018,48,7,2018,4,12,December,5,Friday
20181208,2018-12-08,2018,48,8,2018,4,12,December,6,Saturday
20181209,2018-12-09,2018,49,9,2018,4,12,December,0,Sunday
20181210,2018-12-10,2018,49,10,2018,4,12,December,1,Monday
20181211,2018-12-11,2018,49,11,2018,4,12,December,2,Tuesday
20181212,2018-12-12,2018,49,12,2018,4,12,December,3,Wednesday
20181213,2018-12-13,2018,49,13,2018,4,12,December,4,Thursday
20181214,2018-12-14,2018,49,14,2018,4,12,December,5,Friday
20181215,2018-12-15,2018,49,15,2018,4,12,December,6,Saturday
20181216,2018-12-16,2018,50,16,2018,4,12,December,0,Sunday
20181217,2018-12-17,2018,50,17,2018,4,12,December,1,Monday
20181218,2018-12-18,2018,50,18,2018,4,12,December,2,Tuesday
20181219,2018-12-19,2018,50,19,2018,4,12,December,3,Wednesday
20181220,2018-12-20,2018,50,20,2018,4,12,December,4,Thursday
20181221,2018-12-21,2018,50,21,2018,4,12,December,5,Friday
20181222,2018-12-22,2018,50,22,2018,4,12,December,6,Saturday
20181223,2018-12-23,2018,51,23,2018,4,12,December,0,Sunday
20181224,2018-12-24,2018,51,24,2018,4,12,December,1,Monday
20181225,2018-12-25,2018,51,25,2018,4,12,December,2,Tuesday
20181226,2018-12-26,2018,51,26,2018,4,12,December,3,Wednesday
20181227,2018-12-27,2018,51,27,2018,4,12,December,4,Thursday
20181228,2018-12-28,2018,51,28,2018,4,12,December,5,Friday
20181229,2018-12-29,2018,51,29,2018,4,12,December,6,Saturday
20181230,2018-12-30,2018,52,30,2018,4,12,December,0,Sunday
20181231,2018-12-31,2018,52,31,2018,4,12,December,1,Monday
20190101,2019-01-01,2019,0,1,2019,1,1,January,2,Tuesday
20190102,2019-01-02,2019,0,2,2019,1,1,January,3,Wednesday
20190103,2019-01-03,2019,0,3,2019,1,1,January,4,Thursday
20190104,2019-01-04,2019,0,4,2019,1,1,January,5,Friday
20190105,2019-01-05,2019,0,5,2019,1,1,January,6,Saturday
20190106,2019-01-06,2019,1,6,2019,1,1,January,0,Sunday
20190107,2019-01-07,2019,1,7,2019,1,1,January,1,Monday
20190108,2019-01-08,2019,1,8,2019,1,1,January,2,Tuesday
20190109,2019-01-09,2019,1,9,2019,1,1,January,3,Wednesday
20190110,2019-01-10,2019,1,10,2019,1,1,January,4,Thursday
20190111,2019-01-11,2019,1,11,2019,1,1,January,5,Friday
20190112,2019-01-12,2019,1,12,2019,1,1,January,6,Saturday
20190113,2019-01-13,2019,2,13,2019,1,1,January,0,Sunday
20190114,2019-01-14,2019,2,14,2019,1,1,January,1,Monday
20190115,2019-01-15,2019,2,15,2019,1,1,January,2,Tuesday
20190116,2019-01-16,2019,2,16,2019,1,1,January,3,Wednesday
20190117,2019-01-17,2019,2,17,2019,1,1,January,4,Thursday
20190118,2019-01-18,2019,2,18,2019,1,1,January,5,Friday
20190119,2019-01-19,2019,2,19,2019,1,1,January,6,Saturday
20190120,2019-01-20,2019,3,20,2019,1,1,January,0,Sunday
20190121,2019-01-21,2019,3,21,2019,1,1,January,1,Monday
20190122,2019-01-22,2019,3,22,2019,1,1,January,2,Tuesday
20190123,2019-01-23,2019,3,23,2019,1,1,January,3,Wednesday
20190124,2019-01-24,2019,3,24,2019,1,1,January,4,Thursday
20190125,2019-01-25,2019,3,25,2019,1,1,January,5,Friday
20190126,2019-01-26,2019,3,26,2019,1,1,January,6,Saturday
20190127,2019-01-27,2019,4,27,2019,1,1,January,0,Sunday
20190128,2019-01-28,2019,4,28,2019,1,1,January,1,Monday
20190129,2019-01-29,2019,4,29,2019,1,1,January,2,Tuesday
20190130,2019-01-30,2019,4,30,2019,1,1,January,3,Wednesday
20190131,2019-01-31,2019,4,31,2019,1,1,January,4,Thursday
20190201,2019-02-01,2019,4,1,2019,1,2,February,5,Friday
20190202,2019-02-02,2019,4,2,2019,1,2,February,6,Saturday
20190203,2019-02-03,2019,5,3,2019,1,2,February,0,Sunday
20190204,2019-02-04,2019,5,4,2019,1,2,February,1,Monday
20190205,2019-02-05,2019,5,5,2019,1,2,February,2,Tuesday
20190206,2019-02-06,2019,5,6,2019,1,2,February,3,Wednesday
20190207,2019-02-07,2019,5,7,2019,1,2,February,4,Thursday
20190208,2019-02-08,2019,5,8,2019,1,2,February,5,Friday
20190209,2019-02-09,2019,5,9,2019,1,2,February,6,Saturday
20190210,2019-02-10,2019,6,10,2019,1,2,February,0,Sunday
20190211,2019-02-11,2019,6,11,2019,1,2,February,1,Monday
20190212,2019-02-12,2019,6,12,2019,1,2,February,2,Tuesday
20190213,2019-02-13,2019,6,13,2019,1,2,February,3,Wednesday
20190214,2019-02-14,2019,6,14,2019,1,2,February,4,Thursday
20190215,2019-02-15,2019,6,15,2019,1,2,February,5,Friday
20190216,2019-02-16,2019,6,16,2019,1,2,February,6,Saturday
20190217,2019-02-17,2019,7,17,2019,1,2,February,0,Sunday
20190218,2019-02-18,2019,7,18,2019,1,2,February,1,Monday
20190219,2019-02-19,2019,7,19,2019,1,2,February,2,Tuesday
20190220,2019-02-20,2019,7,20,2019,1,2,February,3,Wednesday
20190221,2019-02-21,2019,7,21,2019,1,2,February,4,Thursday
20190222,2019-02-22,2019,7,22,2019,1,2,February,5,Friday
20190223,2019-02-23,2019,7,23,2019,1,2,February,6,Saturday
20190224,2019-02-24,2019,8,24,2019,1,2,February,0,Sunday
20190225,2019-02-25,2019,8,25,2019,1,2,February,1,Monday
20190226,2019-02-26,2019,8,26,2019,1,2,February,2,Tuesday
20190227,2019-02-27,2019,8,27,2019,1,2,February,3,Wednesday
20190228,2019-02-28,2019,8,28,2019,1,2,February,4,Thursday
20190301,2019-03-01,2019,8,1,2019,1,3,March,5,Friday
20190302,2019-03-02,2019,8,2,2019,1,3,March,6,Saturday
20190303,2019-03-03,2019,9,3,2019,1,3,March,0,Sunday
20190304,2019-03-04,2019,9,4,2019,1,3,March,1,Monday
20190305,2019-03-05,2019,9,5,2019,1,3,March,2,Tuesday
20190306,2019-03-06,2019,9,6,2019,1,3,March,3,Wednesday
20190307,2019-03-07,2019,9,7,2019,1,3,March,4,Thursday
20190308,2019-03-08,2019,9,8,2019,1,3,March,5,Friday
20190309,2019-03-09,2019,9,9,2019,1,3,March,6,Saturday
20190310,2019-03-10,2019,10,10,2019,1,3,March,0,Sunday
20190311,2019-03-11,2019,10,11,2019,1,3,March,1,Monday
20190312,2019-03-12,2019,10,12,2019,1,3,March,2,Tuesday
20190313,2019-03-13,2019,10,13,2019,1,3,March,3,Wednesday
20190314,2019-03-14,2019,10,14,2019,1,3,March,4,Thursday
20190315,2019-03-15,2019,10,15,2019,1,3,March,5,Friday
20190316,2019-03-16,2019,10,16,2019,1,3,March,6,Saturday
20190317,2019-03-17,2019,11,17,2019,1,3,March,0,Sunday
20190318,2019-03-18,2019,11,18,2019,1,3,March,1,Monday
20190319,2019-03-19,2019,11,19,2019,1,3,March,2,Tuesday
20190320,2019-03-20,2019,11,20,2019,1,3,March,3,Wednesday
20190321,2019-03-21,2019,11,21,2019,1,3,March,4,Thursday
20190322,2019-03-22,2019,11,22,2019,1,3,March,5,Friday
20190323,2019-03-23,2019,11,23,2019,1,3,March,6,Saturday
20190324,2019-03-24,2019,12,24,2019,1,3,March,0,Sunday
20190325,2019-03-25,2019,12,25,2019,1,3,March,1,Monday
20190326,2019-03-26,2019,12,26,2019,1,3,March,2,Tuesday
20190327,2019-03-27,2019,12,27,2019,1,3,March,3,Wednesday
20190328,2019-03-28,2019,12,28,2019,1,3,March,4,Thursday
20190329,2019-03-29,2019,12,29,2019,1,3,March,5,Friday
20190330,2019-03-30,2019,12,30,2019,1,3,March,6,Saturday
20190331,2019-03-31,2019,13,31,2019,1,3,March,0,Sunday
20190401,2019-04-01,2019,13,1,2019,2,4,April,1,Monday
20190402,2019-04-02,2019,13,2,2019,2,4,April,2,Tuesday
20190403,2019-04-03,2019,13,3,2019,2,4,April,3,Wednesday
20190404,2019-04-04,2019,13,4,2019,2,4,April,4,Thursday
20190405,2019-04-05,2019,13,5,2019,2,4,April,5,Friday
20190406,2019-04-06,2019,13,6,2019,2,4,April,6,Saturday
20190407,2019-04-07,2019,14,7,2019,2,4,April,0,Sunday
20190408,2019-04-08,2019,14,8,2019,2,4,April,1,Monday
20190409,2019-04-09,2019,14,9,2019,2,4,April,2,Tuesday
20190410,2019-04-10,2019,14,10,2019,2,4,April,3,Wednesday
20190411,2019-04-11,2019,14,11,2019,2,4,April,4,Thursday
20190412,2019-04-12,2019,14,12,2019,2,4,April,5,Friday
20190413,2019-04-13,2019,14,13,2019,2,4,April,6,Saturday
20190414,2019-04-14,2019,15,14,2019,2,4,April,0,Sunday
20190415,2019-04-15,2019,15,15,2019,2,4,April,1,Monday
20190416,2019-04-16,2019,15,16,2019,2,4,April,2,Tuesday
20190417,2019-04-17,2019,15,17,2019,2,4,April,3,Wednesday
20190418,2019-04-18,2019,15,18,2019,2,4,April,4,Thursday
20190419,2019-04-19,2019,15,19,2019,2,4,April,5,Friday
20190420,2019-04-20,2019,15,20,2019,2,4,April,6,Saturday
20190421,2019-04-21,2019,16,21,2019,2,4,April,0,Sunday
20190422,2019-04-22,2019,16,22,2019,2,4,April,1,Monday
20190423,2019-04-23,2019,16,23,2019,2,4,April,2,Tuesday
20190424,2019-04-24,2019,16,24,2019,2,4,April,3,Wednesday
20190425,2019-04-25,2019,16,25,2019,2,4,April,4,Thursday
20190426,2019-04-26,2019,16,26,2019,2,4,April,5,Friday
20190427,2019-04-27,2019,16,27,2019,2,4,April,6,Saturday
20190428,2019-04-28,2019,17,28,2019,2,4,April,0,Sunday
20190429,2019-04-29,2019,17,29,2019,2,4,April,1,Monday
20190430,2019-04-30,2019,17,30,2019,2,4,April,2,Tuesday
20190501,2019-05-01,2019,17,1,2019,2,5,May,3,Wednesday
20190502,2019-05-02,2019,17,2,2019,2,5,May,4,Thursday
20190503,2019-05-03,2019,17,3,2019,2,5,May,5,Friday
20190504,2019-05-04,2019,17,4,2019,2,5,May,6,Saturday
20190505,2019-05-05,2019,18,5,2019,2,5,May,0,Sunday
20190506,2019-05-06,2019,18,6,2019,2,5,May,1,Monday
20190507,2019-05-07,2019,18,7,2019,2,5,May,2,Tuesday
20190508,2019-05-08,2019,18,8,2019,2,5,May,3,Wednesday
20190509,2019-05-09,2019,18,9,2019,2,5,May,4,Thursday
20190510,2019-05-10,2019,18,10,2019,2,5,May,5,Friday
20190511,2019-05-11,2019,18,11,2019,2,5,May,6,Saturday
20190512,2019-05-12,2019,19,12,2019,2,5,May,0,Sunday
